host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
48880382,2015-11-12,"New York, New York, United States",within an hour,1.0,0.94,t,1.0,t,t
48895336,2015-11-12,"New York, New York, United States",within a day,0.5,1.0,f,0.0,t,f
48899736,2015-11-12,"Brooklyn, New York, United States",within an hour,1.0,0.3,t,1.0,t,t
48899796,2015-11-12,"New York, New York, United States",within an hour,1.0,0.74,t,3.0,t,t
48910353,2015-11-12,"New York, New York, United States",within an hour,1.0,0.95,t,1.0,t,t
48943908,2015-11-13,"New York, New York, United States",a few days or more,0.33,0.67,f,1.0,t,t
48980919,2015-11-13,"New York, New York, United States",within a day,1.0,1.0,t,1.0,t,t
48985309,2015-11-13,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,f
49101398,2015-11-15,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
49105391,2015-11-15,"Brooklyn, New York, United States",within an hour,1.0,0.94,f,1.0,t,t
49117409,2015-11-15,"New York, New York, United States",within a day,1.0,1.0,f,0.0,t,t
49123284,2015-11-15,"New York, New York, United States",within a day,0.9,0.88,f,2.0,t,t
49164956,2015-11-16,"Philadelphia, Pennsylvania, United States",within an hour,1.0,0.92,t,6.0,t,t
49176019,2015-11-16,"Montreal, Quebec, Canada",within an hour,1.0,0.88,f,1.0,t,t
49177258,2015-11-16,"New York, New York, United States",within a few hours,1.0,0.5,f,1.0,t,t
49186997,2015-11-16,"New York, New York, United States",within a day,0.5,0.06,f,4.0,t,t
49216953,2015-11-16,"New York, New York, United States",within an hour,1.0,0.94,t,1.0,t,t
49279577,2015-11-17,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
49287703,2015-11-17,"New York, New York, United States",within an hour,0.8,0.7,f,1.0,t,t
49292377,2015-11-17,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
49293531,2015-11-17,"New York, New York, United States",within a few hours,1.0,0.79,f,3.0,t,t
49364392,2015-11-18,"New York, New York, United States",within a few hours,1.0,0.94,f,1.0,t,t
49412548,2015-11-19,"New York, New York, United States",a few days or more,0.3,0.29,f,1.0,t,t
49451877,2015-11-19,"Connecticut, United States",within a day,0.5,0.0,f,1.0,t,t
49494357,2015-11-20,"New York, New York, United States",within a few hours,1.0,0.62,t,1.0,t,t
49508002,2015-11-20,"New York, New York, United States",a few days or more,0.0,0.0,f,1.0,t,f
49509847,2015-11-20,"New York, New York, United States",within an hour,1.0,0.93,f,1.0,t,t
49562545,2015-11-21,"Yucca Valley, California, United States",within an hour,0.93,0.98,t,6.0,t,f
49567987,2015-11-21,"Brooklyn, New York, United States",within a few hours,1.0,1.0,f,0.0,t,t
49614264,2015-11-22,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
49618416,2015-11-22,"Havana, Havana, Cuba",within an hour,0.93,1.0,f,6.0,t,t
49658508,2015-11-22,"New York, New York, United States",within a day,0.8,0.81,t,1.0,t,t
49704571,2015-11-23,"New York, New York, United States",within an hour,1.0,0.71,t,5.0,t,t
49725054,2015-11-23,"New York, New York, United States",within a few hours,0.88,0.98,t,2.0,t,t
49745989,2015-11-23,"Brooklyn, New York, United States",within an hour,1.0,0.9,f,3.0,t,t
49804236,2015-11-24,"Yorba Linda, California, United States",within an hour,1.0,0.5,f,1.0,t,t
49831860,2015-11-24,US,within an hour,0.92,0.67,f,3.0,t,t
49938236,2015-11-26,"Brooklyn, New York, United States",within a day,0.8,0.33,f,1.0,t,f
49950511,2015-11-26,"New York, New York, United States",within an hour,1.0,0.76,t,3.0,t,t
50052968,2015-11-28,"New York, New York, United States",within an hour,1.0,0.97,f,4.0,t,t
50073937,2015-11-28,"New York, New York, United States",within a day,0.9,0.71,f,3.0,t,t
50126257,2015-11-29,"New York, New York, United States",within an hour,1.0,0.89,t,1.0,t,t
50292584,2015-12-01,US,within an hour,1.0,0.94,f,2.0,t,t
50332029,2015-12-01,"New York, New York, United States",within an hour,1.0,0.97,t,1.0,t,t
50364039,2015-12-02,"Brooklyn, New York, United States",within an hour,1.0,0.83,t,3.0,t,t
50366054,2015-12-02,"New York, New York, United States",within a few hours,1.0,0.89,f,2.0,t,t
50389539,2015-12-02,"New York, New York, United States",a few days or more,0.0,0.75,f,0.0,t,t
50396427,2015-12-02,"New York, New York, United States",within a few hours,1.0,0.82,t,1.0,t,t
50453660,2015-12-03,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
50455642,2015-12-03,"New York, New York, United States",within a day,0.83,0.77,t,2.0,t,t
50523735,2015-12-04,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
50524402,2015-12-04,"New York, New York, United States",within a day,1.0,0.75,f,1.0,t,t
50537550,2015-12-04,US,within an hour,1.0,0.0,f,1.0,t,t
50539477,2015-12-04,US,within a day,1.0,1.0,f,3.0,t,t
50600973,2015-12-05,"Brooklyn, New York, United States",within an hour,0.87,0.94,f,6.0,t,t
50603437,2015-12-05,"Brooklyn, New York, United States",a few days or more,0.3,0.2,f,1.0,t,t
50612451,2015-12-05,"New York, New York, United States",within a few hours,0.9,0.88,t,11.0,t,t
50682735,2015-12-06,"New York, New York, United States",within an hour,1.0,0.89,t,2.0,t,t
50755667,2015-12-07,"Los Angeles, California, United States",within an hour,1.0,0.97,f,3.0,t,t
50760546,2015-12-07,"New York, New York, United States",within a day,0.73,0.74,f,31.0,t,t
50864989,2015-12-08,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
50865592,2015-12-08,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
50909051,2015-12-09,"New York, New York, United States",within an hour,0.83,0.29,f,2.0,t,t
50921963,2015-12-09,"Cincinnati, Ohio, United States",within a few hours,0.91,0.86,f,1.0,t,t
50997424,2015-12-10,"New York, New York, United States",within a few hours,1.0,0.46,f,3.0,t,t
51006349,2015-12-10,United States,within a few hours,0.8,0.57,f,1.0,t,t
51033911,2015-12-10,"New York, New York, United States",within a day,0.62,0.11,f,2.0,t,t
51186155,2015-12-13,"New York, New York, United States",within an hour,1.0,0.96,t,2.0,t,t
51237731,2015-12-13,"New York, New York, United States",within a few hours,1.0,0.74,f,0.0,t,t
51339469,2015-12-14,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
51340124,2015-12-14,"New York, New York, United States",within an hour,0.8,0.83,f,1.0,t,t
51372003,2015-12-14,"New York, New York, United States",within a few hours,0.9,0.56,f,2.0,t,t
51414586,2015-12-15,"New York, New York, United States",within an hour,1.0,0.9,t,1.0,t,f
51426218,2015-12-15,"Washington, District of Columbia, United States",within a few hours,1.0,0.96,t,3.0,t,t
51446803,2015-12-15,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
51501835,2015-12-16,"New York, New York, United States",within a day,0.63,0.83,f,122.0,t,t
51509098,2015-12-16,"Brooklyn, New York, United States",within a day,1.0,1.0,f,1.0,t,t
51524470,2015-12-16,"Jersey City, New Jersey, United States",within an hour,1.0,0.94,f,5.0,t,t
51528392,2015-12-16,"New York, New York, United States",within a day,1.0,0.42,f,1.0,t,t
51531044,2015-12-16,"New York, New York, United States",within an hour,1.0,0.98,f,5.0,t,t
51548122,2015-12-16,"New York, New York, United States",within an hour,0.94,0.96,t,38.0,t,t
51595867,2015-12-17,Haiti,within an hour,1.0,1.0,f,2.0,t,t
51601657,2015-12-17,"New York, New York, United States",within an hour,1.0,0.93,f,2.0,t,f
51658125,2015-12-18,"New York, New York, United States",within a day,0.8,0.75,f,0.0,t,f
51667335,2015-12-18,"New York, New York, United States",within a few hours,1.0,0.93,t,1.0,t,t
51716739,2015-12-19,"Brooklyn, New York, United States",within an hour,0.99,0.71,t,5.0,t,t
51772392,2015-12-19,"Jupiter, Florida, United States",within an hour,1.0,0.29,f,3.0,t,t
51813565,2015-12-20,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
51843917,2015-12-20,"New York, New York, United States",within a day,1.0,0.5,f,1.0,t,t
51846382,2015-12-20,"New York, New York, United States",within an hour,1.0,0.94,t,1.0,t,t
51857469,2015-12-20,"New York, New York, United States",within a day,1.0,0.5,f,0.0,t,t
51905501,2015-12-21,"New York, New York, United States",within a day,0.5,1.0,f,0.0,t,t
51940393,2015-12-21,US,within an hour,1.0,0.92,f,1.0,t,f
51954926,2015-12-21,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
51965453,2015-12-22,"Brooklyn, New York, United States",within an hour,0.8,0.95,f,1.0,t,t
52057517,2015-12-23,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
52087142,2015-12-23,"New York, New York, United States",within an hour,1.0,0.67,f,2.0,t,t
52183960,2015-12-24,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
52196858,2015-12-24,"New York, New York, United States",within an hour,1.0,0.98,t,3.0,t,t
52267166,2015-12-25,"New York, New York, United States",within a few hours,0.93,0.63,f,2.0,t,t
52373970,2015-12-27,"New York, New York, United States",within a few hours,1.0,0.7,f,1.0,t,f
52377121,2015-12-27,"Brooklyn, New York, United States",within a few hours,1.0,0.86,f,0.0,t,t
52403444,2015-12-27,"New York, New York, United States",within an hour,0.95,0.93,t,4.0,t,t
52430092,2015-12-27,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
52443525,2015-12-27,"New York, New York, United States",within an hour,1.0,0.75,t,1.0,t,f
52525653,2015-12-28,"New York, New York, United States",within an hour,1.0,0.98,t,2.0,t,t
52531721,2015-12-28,"New York, New York, United States",within an hour,1.0,0.82,t,3.0,t,t
52538564,2015-12-28,"New York, New York, United States",within a few hours,1.0,0.0,f,1.0,t,t
52539349,2015-12-28,"New York, New York, United States",within a day,1.0,0.67,f,1.0,t,f
52577963,2015-12-28,"New York, New York, United States",within an hour,0.92,0.98,f,3.0,t,t
52586141,2015-12-28,"Brooklyn, New York, United States",within a few hours,1.0,0.75,t,1.0,t,t
52663715,2015-12-29,"New York, New York, United States",within a day,0.83,1.0,f,1.0,t,f
52675311,2015-12-29,"New York, New York, United States",within an hour,1.0,0.39,f,2.0,t,t
52676089,2015-12-29,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
52691527,2015-12-29,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
52705202,2015-12-29,"New York, New York, United States",within an hour,0.83,0.67,f,1.0,t,t
52705961,2015-12-29,"New York, New York, United States",within a few hours,0.92,0.86,t,1.0,t,f
52862385,2015-12-31,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
52917571,2016-01-01,"New York, New York, United States",within a few hours,0.6,1.0,t,1.0,t,t
53100200,2016-01-02,"New York, New York, United States",within an hour,1.0,0.58,t,2.0,t,t
53153865,2016-01-03,"New York, New York, United States",within a day,0.5,0.78,f,1.0,t,t
53179388,2016-01-03,"New York, New York, United States",within a day,0.5,1.0,f,8.0,t,t
53199312,2016-01-03,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
53201506,2016-01-03,"New York, New York, United States",within an hour,1.0,0.89,t,1.0,t,t
53216788,2016-01-03,"New York, New York, United States",within a day,0.5,0.1,t,1.0,t,t
53327491,2016-01-04,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
53369750,2016-01-04,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
53372862,2016-01-05,"Bogota, Bogota, Colombia",within a day,0.67,0.0,f,3.0,t,t
53440969,2016-01-05,"Queens, New York, United States",within an hour,0.75,0.94,t,1.0,t,f
53462017,2016-01-05,"New York, New York, United States",within a day,1.0,0.8,f,2.0,t,f
53468381,2016-01-05,"New York, New York, United States",within a day,0.9,0.55,t,1.0,t,t
53610697,2016-01-06,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
53627900,2016-01-06,"New York, New York, United States",within an hour,1.0,0.4,t,1.0,t,f
53630880,2016-01-06,"Brooklyn, New York, United States",within a day,1.0,1.0,f,1.0,t,t
53648985,2016-01-07,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,0.0,t,f
53720018,2016-01-07,United States,within an hour,1.0,0.54,f,1.0,t,t
53725579,2016-01-07,"New York, New York, United States",within an hour,0.95,1.0,f,5.0,t,t
53750726,2016-01-07,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
53771409,2016-01-07,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,f
53781263,2016-01-08,"Queens, New York, United States",within an hour,0.8,0.68,f,2.0,t,t
53821850,2016-01-08,"New York, New York, United States",within an hour,1.0,0.97,f,5.0,t,t
53963410,2016-01-09,"New York, New York, United States",within an hour,1.0,0.92,t,1.0,t,f
53966115,2016-01-09,"New York, New York, United States",within a day,0.6,0.27,f,3.0,t,t
53972872,2016-01-09,"New York, New York, United States",within an hour,1.0,0.73,f,1.0,t,t
53978622,2016-01-09,"New York, New York, United States",a few days or more,0.0,0.9,f,2.0,t,t
54081046,2016-01-10,"Brooklyn, New York, United States",within a few hours,1.0,0.8,f,1.0,t,t
54279355,2016-01-11,"New York, New York, United States",within a day,1.0,0.0,f,1.0,t,t
54283244,2016-01-11,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
54294445,2016-01-12,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
54377368,2016-01-12,"New York, New York, United States",within a few hours,1.0,0.64,t,1.0,t,t
54378184,2016-01-12,US,within an hour,1.0,1.0,t,3.0,t,t
54407723,2016-01-12,US,within an hour,1.0,1.0,f,0.0,t,t
54454582,2016-01-13,"New York, New York, United States",within a few hours,1.0,0.85,t,2.0,t,t
54508926,2016-01-13,"New York, New York, United States",within a few hours,1.0,0.89,f,1.0,t,f
54526346,2016-01-13,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
54539364,2016-01-13,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
54657257,2016-01-14,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
54677106,2016-01-14,"Philadelphia, Pennsylvania, United States",within a few hours,1.0,0.83,f,2.0,t,f
54736855,2016-01-15,"New York, New York, United States",within an hour,0.93,0.86,t,1.0,t,t
54763152,2016-01-15,"New York, New York, United States",within an hour,1.0,0.8,t,1.0,t,t
54784332,2016-01-15,"New York, New York, United States",within an hour,0.94,0.87,f,2.0,t,t
54917558,2016-01-16,"New York, New York, United States",within an hour,1.0,0.92,t,1.0,t,t
54921733,2016-01-17,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
55062858,2016-01-17,"New York, New York, United States",a few days or more,0.0,0.94,f,1.0,t,f
55149412,2016-01-18,"New York, New York, United States",within an hour,0.88,0.89,f,5.0,t,t
55170899,2016-01-18,"Bethlehem, Pennsylvania, United States",within an hour,1.0,0.86,f,3.0,t,t
55229297,2016-01-19,"New York, New York, United States",a few days or more,0.0,0.86,t,1.0,t,f
55260292,2016-01-19,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
55425653,2016-01-20,"New York, New York, United States",within an hour,1.0,0.0,f,1.0,t,t
55425915,2016-01-20,US,within an hour,0.8,0.74,f,0.0,t,f
55430096,2016-01-20,"New York, New York, United States",within a day,1.0,0.78,f,1.0,t,t
55468128,2016-01-20,"New York, New York, United States",a few days or more,0.17,0.91,f,1.0,t,f
55527442,2016-01-21,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
55532612,2016-01-21,"Queens, New York, United States",within an hour,1.0,0.83,f,1.0,t,f
55567227,2016-01-21,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,f
55618434,2016-01-22,"New York, New York, United States",within an hour,1.0,0.92,t,1.0,t,f
55689124,2016-01-22,"Queens, New York, United States",within a day,1.0,0.5,f,2.0,t,f
55711801,2016-01-22,"New York, New York, United States",within an hour,1.0,0.98,t,2.0,t,f
55782090,2016-01-23,"New York, New York, United States",within an hour,1.0,0.92,f,2.0,t,f
55783719,2016-01-23,"Teaneck, New Jersey, United States",within a few hours,0.83,1.0,f,0.0,t,t
55813598,2016-01-23,"New York, New York, United States",within a few hours,1.0,0.41,t,0.0,t,t
55858529,2016-01-24,"Brooklyn, New York, United States",within a few hours,0.8,0.79,t,1.0,t,t
55948559,2016-01-24,"New York, New York, United States",within an hour,1.0,0.98,t,5.0,t,t
56025976,2016-01-25,"New York, New York, United States",within a few hours,0.88,1.0,f,1.0,t,t
56089590,2016-01-25,"New York, New York, United States",within a day,0.5,0.68,f,2.0,t,t
56214524,2016-01-26,"New York, New York, United States",within an hour,1.0,0.99,t,1.0,t,t
56265076,2016-01-26,"New York, New York, United States",within a few hours,1.0,0.4,f,2.0,t,f
56283770,2016-01-26,"New York, New York, United States",within an hour,1.0,0.9,t,7.0,t,t
56376946,2016-01-27,"New York, New York, United States",a few days or more,0.0,0.5,f,1.0,t,f
56403037,2016-01-27,"Lexington, Massachusetts, United States",within an hour,1.0,1.0,t,3.0,t,t
56710089,2016-01-30,US,within a few hours,1.0,0.78,t,1.0,t,t
56726605,2016-01-30,"New York, New York, United States",a few days or more,0.38,1.0,f,2.0,t,t
56732131,2016-01-30,"New York, New York, United States",within a few hours,1.0,0.75,t,1.0,t,t
56757345,2016-01-30,"Brooklyn, New York, United States",within an hour,1.0,0.9,f,1.0,t,t
56758927,2016-01-30,"New York, New York, United States",within an hour,0.9,0.82,f,1.0,t,t
56764202,2016-01-30,"McLean, Virginia, United States",within an hour,1.0,0.72,t,0.0,t,t
56784103,2016-01-31,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
56878925,2016-01-31,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
56985517,2016-02-01,"New York, New York, United States",within a day,0.75,1.0,t,1.0,t,t
57049951,2016-02-01,"New York, New York, United States",within an hour,0.75,0.7,f,10.0,t,t
57060982,2016-02-01,"New York, New York, United States",within an hour,0.86,0.6,f,2.0,t,t
57064846,2016-02-01,"New York, New York, United States",within an hour,0.9,0.91,f,0.0,t,t
57124037,2016-02-02,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
57160283,2016-02-02,"New York, New York, United States",within an hour,0.9,1.0,f,1.0,t,t
57165692,2016-02-02,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
57186170,2016-02-02,"Brooklyn, New York, United States",within a few hours,1.0,1.0,f,3.0,t,t
57202615,2016-02-02,"New York, New York, United States",within a few hours,1.0,0.78,f,1.0,t,f
57257950,2016-02-03,"New York, New York, United States",within a few hours,1.0,0.81,f,5.0,t,t
57283593,2016-02-03,"New York, New York, United States",within an hour,1.0,0.99,f,13.0,t,t
57305837,2016-02-03,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
57339374,2016-02-03,"New York, New York, United States",within a few hours,1.0,0.67,t,1.0,t,t
57340330,2016-02-04,"New York, New York, United States",a few days or more,0.0,0.0,f,1.0,t,f
57493353,2016-02-05,"Brooklyn, New York, United States",within a few hours,0.86,1.0,f,0.0,t,t
57516611,2016-02-05,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
57574248,2016-02-05,"Fort Collins, Colorado, United States",within an hour,1.0,1.0,t,45.0,t,t
57585972,2016-02-06,"New York, New York, United States",within an hour,0.9,0.96,t,1.0,t,t
57655724,2016-02-06,"New York, New York, United States",within a few hours,1.0,0.95,t,2.0,t,t
57657144,2016-02-06,"New York, New York, United States",within an hour,0.94,1.0,t,2.0,t,t
57662508,2016-02-06,"New York, New York, United States",within an hour,0.9,0.83,f,0.0,t,f
57768478,2016-02-07,"New York, New York, United States",within an hour,1.0,0.88,t,0.0,t,t
57773455,2016-02-07,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
57885474,2016-02-08,"Bronx, New York, United States",within an hour,1.0,0.96,t,2.0,t,t
57904883,2016-02-08,"New York, New York, United States",within a few hours,1.0,0.91,f,0.0,t,t
57962324,2016-02-08,"New York, New York, United States",within a day,1.0,0.75,f,1.0,t,t
58069820,2016-02-09,"Brooklyn, New York, United States",within an hour,0.97,0.97,t,1.0,t,t
58076069,2016-02-09,"New York, New York, United States",within a day,1.0,0.93,t,0.0,t,f
58195065,2016-02-10,"Brooklyn, New York, United States",within an hour,1.0,0.97,t,1.0,t,t
58237695,2016-02-10,"Brooklyn, New York, United States",within a day,1.0,0.36,f,2.0,t,f
58251032,2016-02-10,"New York, New York, United States",a few days or more,0.1,0.56,f,0.0,t,t
58271557,2016-02-11,US,within a few hours,1.0,1.0,t,1.0,t,t
58388047,2016-02-11,"New York, New York, United States",within an hour,1.0,1.0,f,4.0,t,t
58389104,2016-02-11,US,within a few hours,0.75,0.67,f,0.0,t,f
58453451,2016-02-12,"Brooklyn, New York, United States",within an hour,1.0,0.89,f,4.0,t,t
58581532,2016-02-13,"New York, New York, United States",within a day,0.6,0.25,f,2.0,t,t
58631218,2016-02-13,"Englewood Cliffs, New Jersey, United States",within an hour,0.9,0.92,f,0.0,t,t
58658843,2016-02-14,US,within an hour,1.0,0.94,t,3.0,t,t
58782992,2016-02-14,"Maine, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
58882459,2016-02-15,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
59015190,2016-02-16,"New York, New York, United States",within an hour,1.0,0.5,f,0.0,t,t
59040996,2016-02-16,"New York, New York, United States",within a few hours,1.0,0.95,f,1.0,t,t
59089796,2016-02-16,"Queens, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
59089906,2016-02-16,US,within an hour,1.0,1.0,f,1.0,t,f
59101644,2016-02-16,"New York, New York, United States",within an hour,1.0,0.91,f,1.0,t,t
59117179,2016-02-17,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
59156312,2016-02-17,"Queens, New York, United States",within an hour,0.8,0.96,f,3.0,t,t
59163247,2016-02-17,"Bloomfield, New Jersey, United States",within an hour,1.0,1.0,t,1.0,t,t
59215768,2016-02-17,US,within a few hours,0.86,1.0,t,0.0,t,t
59225752,2016-02-17,"New York, New York, United States",within an hour,0.94,0.6,f,0.0,t,t
59281169,2016-02-18,"New York, New York, United States",within a day,0.8,0.3,f,1.0,t,t
59317338,2016-02-18,US,a few days or more,0.25,0.83,f,1.0,t,f
59377513,2016-02-18,"Stamford, Connecticut, United States",within a day,0.67,0.43,f,1.0,t,t
59514172,2016-02-19,"Deer Park, New York, United States",within a day,0.61,0.62,f,2.0,t,t
59765638,2016-02-21,"New York, New York, United States",within a day,0.5,0.63,f,1.0,t,f
59820966,2016-02-21,"Bogota, Bogota, Colombia",within an hour,0.9,0.96,f,1.0,t,t
59880594,2016-02-22,"New York, New York, United States",within a day,1.0,1.0,t,1.0,t,t
59922151,2016-02-22,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
59985129,2016-02-22,"New York, New York, United States",within a few hours,1.0,0.89,f,1.0,t,t
60077920,2016-02-23,"New York, New York, United States",within a day,0.75,0.9,t,1.0,t,t
60085031,2016-02-23,United States,within a few hours,0.99,0.74,t,112.0,t,t
60102990,2016-02-23,US,a few days or more,0.2,0.41,f,3.0,t,t
60134224,2016-02-23,US,within an hour,1.0,1.0,f,0.0,t,f
60139158,2016-02-23,"New York, New York, United States",within a few hours,0.76,0.67,t,1.0,t,t
60160069,2016-02-24,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
60293337,2016-02-24,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,t
60380241,2016-02-25,"New York, New York, United States",within an hour,1.0,0.89,t,2.0,t,t
60516459,2016-02-26,"New York, New York, United States",within a few hours,1.0,0.83,t,1.0,t,t
60542135,2016-02-26,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
60621428,2016-02-27,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
60639497,2016-02-27,"New York, New York, United States",within an hour,1.0,0.33,f,1.0,t,t
60665255,2016-02-27,"New York, New York, United States",within a few hours,1.0,0.77,f,1.0,t,t
60687546,2016-02-27,"New York, New York, United States",within an hour,1.0,0.93,t,2.0,t,t
60688035,2016-02-27,US,within an hour,0.9,0.98,t,2.0,t,f
60822395,2016-02-28,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
60901751,2016-02-29,"New York, New York, United States",within an hour,1.0,0.95,t,1.0,t,t
60908748,2016-02-29,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
60981198,2016-02-29,"New York, New York, United States",within a few hours,1.0,0.0,t,3.0,t,t
61127125,2016-03-01,"New York, New York, United States",within a few hours,1.0,0.83,f,2.0,t,t
61172932,2016-03-01,"New York, New York, United States",within an hour,0.9,1.0,t,1.0,t,t
61175876,2016-03-01,"Brooklyn, New York, United States",within an hour,1.0,0.69,f,2.0,t,t
61181163,2016-03-02,"New York, New York, United States",within a day,1.0,0.94,t,3.0,t,t
61256671,2016-03-02,"New York, New York, United States",within a day,0.6,0.67,f,1.0,t,t
61292168,2016-03-02,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
61391963,2016-03-03,"New York, New York, United States",within a few hours,0.96,0.92,t,125.0,t,f
61396454,2016-03-03,"Staten Island, New York, United States",within an hour,0.97,0.98,f,21.0,t,t
61649970,2016-03-05,"London, England, United Kingdom",within an hour,1.0,0.99,f,5.0,t,t
61673952,2016-03-05,"Saint Ann Parish, Jamaica",within an hour,1.0,1.0,t,6.0,t,t
61678511,2016-03-05,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
61723596,2016-03-05,"New York, New York, United States",within a few hours,1.0,0.93,t,1.0,t,t
61778849,2016-03-06,"Brooklyn, New York, United States",within an hour,1.0,0.88,f,2.0,t,t
61800014,2016-03-06,"New York, New York, United States",within a few hours,1.0,0.9,f,1.0,t,f
61842904,2016-03-06,"New York, New York, United States",within a few hours,1.0,0.86,t,4.0,t,t
61945871,2016-03-07,"New York, New York, United States",within a day,1.0,0.0,f,1.0,t,t
61999615,2016-03-07,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
62028227,2016-03-07,"Savannah, Georgia, United States",within an hour,1.0,0.93,t,8.0,t,t
62103688,2016-03-08,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
62211530,2016-03-09,"New York, New York, United States",within an hour,1.0,1.0,f,3.0,t,f
62256292,2016-03-09,"Brooklyn, New York, United States",a few days or more,0.3,0.55,f,2.0,t,f
62279292,2016-03-09,"New York, New York, United States",within an hour,1.0,0.9,t,1.0,t,t
62317991,2016-03-09,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
62320186,2016-03-09,"New York, New York, United States",within a day,1.0,0.5,t,1.0,t,t
62466366,2016-03-10,"Miami, Florida, United States",within an hour,1.0,0.67,f,1.0,t,t
62533391,2016-03-11,"New York, New York, United States",a few days or more,0.11,0.56,f,4.0,t,f
62542300,2016-03-11,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
62587696,2016-03-11,"New York, New York, United States",within an hour,1.0,0.94,t,2.0,t,t
62605071,2016-03-12,"New York, New York, United States",within a few hours,1.0,0.43,t,2.0,t,t
62634797,2016-03-12,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,f
62773733,2016-03-13,"New York, New York, United States",within a few hours,0.92,0.7,f,2.0,t,t
62787599,2016-03-13,US,within a day,1.0,0.83,f,2.0,t,t
62792657,2016-03-13,"New York, New York, United States",within a day,0.67,0.75,f,1.0,t,f
62826467,2016-03-13,"New York, New York, United States",within an hour,1.0,0.6,f,1.0,t,t
62828813,2016-03-13,"New York, New York, United States",within an hour,1.0,0.5,f,1.0,t,t
62927172,2016-03-14,"New York, New York, United States",within an hour,0.67,1.0,t,0.0,t,t
63008667,2016-03-14,"New York, New York, United States",within a few hours,1.0,0.55,f,1.0,t,f
